Name,Position,Chromosome,Year,First author,Title,DOI
rs3,31344842,13,29.11.2010 00:00,Inés Martínez,Resistant Starches Types 2 and 4 Have Differential Effects on the Composition of the Fecal Microbiota in Human Subjects,10.1371/journal.pone.0015046
rs3,31344842,13,11.12.2009 00:00,Qingzhong Liu,Feature Selection and Classification of MAQC-II Breast Cancer and Multiple Myeloma Microarray Gene Expression Data,10.1371/journal.pone.0008250
rs4,31345222,13,28.12.2010 00:00,Tara L Lin,Self-Renewal of Acute Lymphocytic Leukemia Cells Is Limited by the Hedgehog Pathway Inhibitors Cyclopamine and IPI-926,10.1371/journal.pone.0015262
rs4,31345222,13,21.03.2011 00:00,Andrea Fossati,NF-Y Recruits Ash2L to Impart H3K4 Trimethylation on CCAAT Promoters,10.1371/journal.pone.0017220
rs4,31345222,13,21.10.2010 00:00,Benedetta Accordi,Functional Protein Network Activation Mapping Reveals New Potential Molecular Drug Targets for Poor Prognosis Pediatric BCP-ALL,10.1371/journal.pone.0013552
rs4,31345222,13,30.11.2009 00:00,Angélique Gougelet,Lymphoma and Myeloma Cell Resistance to Cytotoxic Agents and Ionizing Radiations Is Not Affected by Exposure to Anti–IL-6 Antibody,10.1371/journal.pone.0008026
rs4,31345222,13,08.06.2011 00:00,Sara Maia,Aberrant Expression of Functional BAFF-System Receptors by Malignant B-Cell Precursors Impacts Leukemia Cell Survival,10.1371/journal.pone.0020787
rs965513,99595930,9,04.09.2009 00:00,Iñigo Landa,The Variant rs1867277 in FOXE1 Gene Confers Thyroid Cancer Susceptibility through the Recruitment of USF1/USF2 Transcription Factors,10.1371/journal.pgen.1000637
rs828907,216680977,2,06.05.2011 00:00,Mathieu Bourgey,ALG: Automated Genotype Calling of Luminex Assays,10.1371/journal.pone.0019368
rs11685387,216682059,2,06.05.2011 00:00,Mathieu Bourgey,ALG: Automated Genotype Calling of Luminex Assays,10.1371/journal.pone.0019368
rs12612347,218765583,2,25.08.2010 00:00,Johannes R Hov,Mutational Characterization of the Bile Acid Receptor TGR5 in Primary Sclerosing Cholangitis,10.1371/journal.pone.0012403
rs11554825,218834054,2,27.10.2011 00:00,Sabrina Cipriani,The Bile Acid Receptor GPBAR-1 (TGR5) Modulates Integrity of Intestinal Barrier and Immune Response to Experimental Colitis,10.1371/journal.pone.0025637
rs3731865,218958247,2,25.01.2011 00:00,XiangWei Li,SLC11A1 (NRAMP1) Polymorphisms and Tuberculosis Susceptibility: Updated Systematic Review and Meta-Analysis,10.1371/journal.pone.0015831
rs1801260,55996126,4,28.02.2011 00:00,Marta Garaulet,"Ghrelin, Sleep Reduction and Evening Preference: Relationships to CLOCK 3111 T/C SNP and Weight Loss",10.1371/journal.pone.0017435
rs301430,4566680,9,05.10.2011 00:00,Chie Shimmura,Alteration of Plasma Glutamate and Glutamine Levels in Children with High-Functioning Autism,10.1371/journal.pone.0025340
rs301430,4566680,9,28.09.2011 00:00,Jennifer T Wolstenholme,Gestational Exposure to Low Dose Bisphenol A Alters Social Behavior in Juvenile Mice,10.1371/journal.pone.0025448
rs1403637,173641091,3,09.04.2010 00:00,Anette P Gjesing,Family and Population-Based Studies of Variation within the Ghrelin Receptor Locus in Relation to Measures of Obesity,10.1371/journal.pone.0010084
rs565105,173644811,3,13.08.2008 00:00,Ursula Mager,Variations in the Ghrelin Receptor Gene Associate with Obesity and Glucose Metabolism in Individuals with Impaired Glucose Tolerance,10.1371/journal.pone.0002941
rs509035,173646143,3,13.08.2008 00:00,Ursula Mager,Variations in the Ghrelin Receptor Gene Associate with Obesity and Glucose Metabolism in Individuals with Impaired Glucose Tolerance,10.1371/journal.pone.0002941
rs6794192,180510507,3,10.10.2008 00:00,Toby Andrew,Identification and Replication of Three Novel Myopia Common Susceptibility Gene Loci on Chromosome 3q26 using Linkage and Linkage Disequilibrium Mapping,10.1371/journal.pgen.1000220
rs1402000,185068235,3,19.10.2011 00:00,A-Mei Zhang,Is Mitochondrial tRNAphe Variant m.593T&gt;C a Synergistically Pathogenic Mutation in Chinese LHON Families with m.11778G&gt;A?,10.1371/journal.pone.0026511
rs3749446,185068699,3,19.10.2011 00:00,A-Mei Zhang,Is Mitochondrial tRNAphe Variant m.593T&gt;C a Synergistically Pathogenic Mutation in Chinese LHON Families with m.11778G&gt;A?,10.1371/journal.pone.0026511
rs2241766,188053586,3,27.05.2011 00:00,Hsin-Bang Leu,Adiponectin Gene Polymorphism Is Selectively Associated with the Concomitant Presence of Metabolic Syndrome and Essential Hypertension,10.1371/journal.pone.0019999
rs1501299,188053817,3,27.05.2011 00:00,Hsin-Bang Leu,Adiponectin Gene Polymorphism Is Selectively Associated with the Concomitant Presence of Metabolic Syndrome and Essential Hypertension,10.1371/journal.pone.0019999
rs2241766,188053586,3,11.05.2011 00:00,Yiping Li,Association of Adiponectin SNP+45 and SNP+276 with Type 2 Diabetes in Han Chinese Populations: A Meta-Analysis of 26 Case-Control Studies,10.1371/journal.pone.0019686
rs400,9659057,5,19.07.2011 00:00,Ivan Müller,Effect of Schistosomiasis and Soil-Transmitted Helminth Infections on Physical Fitness of School Children in Côte d'Ivoire,10.1371/journal.pntd.0001239
rs549368,45994758,15,22.04.2011 00:00,Joon Seol Bae,The Genetic Effect of Copy Number Variations on the Risk of Type 2 Diabetes in a Korean Population,10.1371/journal.pone.0019091
rs1426654,46213776,15,13.10.2010 00:00,Zhaoming Wang,Genetic Admixture and Population Substructure in Guanacaste Costa Rica,10.1371/journal.pone.0013336
rs562556,55296825,1,31.10.2007 00:00,Keyue Ding,Evidence for Positive Selection in the C-terminal Domain of the Cholesterol Metabolism Gene PCSK9 Based on Phylogenetic Analysis in 14 Primate Species,10.1371/journal.pone.0001098
rs1799990,4628251,20,20.07.2011 00:00,Olga Calero,Genetic Cross-Interaction between APOE and PRNP in Sporadic Alzheimer's and Creutzfeldt-Jakob Diseases,10.1371/journal.pone.0022090
rs16990018,4628378,20,29.09.2011 00:00,James F Striebel,Strain Specific Resistance to Murine Scrapie Associated with a Naturally Occurring Human Prion Protein Polymorphism at Residue 171,10.1371/journal.ppat.1002275
rs235764,6702246,20,03.11.2003 00:00,Unnur Styrkarsdottir,Linkage of Osteoporosis to Chromosome 20p12 and Association to BMP2,10.1371/journal.pbio.0000069
rs2854744,45927600,7,22.01.2009 00:00,Makoto Honda,IGFBP3 Colocalizes with and Regulates Hypocretin (Orexin),10.1371/journal.pone.0004254
rs8105790,44424341,19,30.03.2011 00:00,Chun-Yen Lin,IL28B SNP rs12979860 Is a Critical Predictor for On-Treatment and Sustained Virologic Response in Patients with Hepatitis C Virus Genotype-1 Infection,10.1371/journal.pone.0018322
rs11881222,44426763,19,30.03.2011 00:00,Chun-Yen Lin,IL28B SNP rs12979860 Is a Critical Predictor for On-Treatment and Sustained Virologic Response in Patients with Hepatitis C Virus Genotype-1 Infection,10.1371/journal.pone.0018322
rs12980275,44423623,19,24.02.2011 00:00,Martin Lagging,Response Prediction in Chronic Hepatitis C by Assessment of IP-10 and IL28B-Related Single Nucleotide Polymorphisms,10.1371/journal.pone.0017232
rs12980275,44423623,19,07.10.2011 00:00,Barham K Abu Dayyeh,IL28B Alleles Exert an Additive Dose Effect When Applied to HCV-HIV Coinfected Persons Undergoing Peginterferon and Ribavirin Therapy,10.1371/journal.pone.0025753
rs12980275,44423623,19,13.09.2011 00:00,Vijayaprakash Suppiah,"IL28B, HLA-C, and KIR Variants Additively Predict Response to Therapy in Chronic Hepatitis C Virus Infection in a European Cohort: A Cross-Sectional Study",10.1371/journal.pmed.1001092
rs12979860,44430627,19,08.07.2011 00:00,Thomas R O'Brien,An IL28B Genotype-Based Clinical Prediction Model for Treatment of Chronic Hepatitis C,10.1371/journal.pone.0020904
rs12979860,44430627,19,05.07.2011 00:00,Derek D Cyr,Characterization of Serum Proteins Associated with IL28B Genotype among Patients with Chronic Hepatitis C,10.1371/journal.pone.0021854
rs12979860,44430627,19,29.10.2010 00:00,Ester Aparicio,IL28B SNP rs8099917 Is Strongly Associated with Pegylated Interferon-α and Ribavirin Therapy Treatment Failure in HCV/HIV-1 Coinfected Patients,10.1371/journal.pone.0013771
rs12979860,44430627,19,30.11.2010 00:00,Verónica Saludes,Baseline Prediction of Combination Therapy Outcome in Hepatitis C Virus 1b Infected Patients by Discriminant Analysis Using Viral and Host Factors,10.1371/journal.pone.0014132
rs12979860,44430627,19,13.10.2011 00:00,Nafisa-Katrin Seich al Basatena,KIR2DL2 Enhances Protective and Detrimental HLA Class I-Mediated Immunity in Chronic Viral Infection,10.1371/journal.ppat.1002270
rs8099917,44435005,19,13.05.2011 00:00,Koji Onomoto,Dysregulation of IFN System Can Lead to Poor Response to Pegylated Interferon and Ribavirin Therapy in Chronic Hepatitis C,10.1371/journal.pone.0019799
rs8099917,44435005,19,16.02.2011 00:00,Milan E Folkers,"ENCODE Tiling Array Analysis Identifies Differentially Expressed
                    Annotated and Novel 5′ Capped RNAs in Hepatitis C Infected
                    Liver",10.1371/journal.pone.0014697
rs4803512,47049295,19,09.07.2009 00:00,Alvaro Martinez Barrio,Targeted Resequencing and Analysis of the Diamond-Blackfan Anemia Disease Locus RPS19,10.1371/journal.pone.0006172
rs6509002,47049909,19,09.07.2009 00:00,Alvaro Martinez Barrio,Targeted Resequencing and Analysis of the Diamond-Blackfan Anemia Disease Locus RPS19,10.1371/journal.pone.0006172
rs449647,50100404,19,18.10.2011 00:00,Hua Geng,APOE Genotype-Function Relationship: Evidence of −491 A/T Promoter Polymorphism Modifying Transcription Control but Not Type 2 Diabetes Risk,10.1371/journal.pone.0024669
rs405509,50100676,19,19.01.2011 00:00,Sofia I Iqbal Kring,Associations between APOE Variants and Metabolic Traits and the Impact of Psychological Stress,10.1371/journal.pone.0015745
rs429358,50103781,19,26.10.2011 00:00,Christiane Reitz,Impact of Genetic Variation in SORCS1 on Memory Retention,10.1371/journal.pone.0024588
rs601338,53898486,19,19.05.2011 00:00,Pirjo Wacklin,Secretor Genotype (FUT2 gene) Is Strongly Associated with the Composition of Bifidobacteria in the Human Intestine,10.1371/journal.pone.0020113
rs35658907,219403038,2,19.09.2007 00:00,Sheila R Costford,Gain-of-Function R225W Mutation in Human AMPKγ3 Causing Increased Glycogen and Decreased Triglyceride in Skeletal Muscle,10.1371/journal.pone.0000903
rs12328317,219403161,2,19.09.2007 00:00,Sheila R Costford,Gain-of-Function R225W Mutation in Human AMPKγ3 Causing Increased Glycogen and Decreased Triglyceride in Skeletal Muscle,10.1371/journal.pone.0000903
rs36111323,100864960,11,10.11.2009 00:00,Saskia F Heeringa,A Novel TRPC6 Mutation That Causes Childhood FSGS,10.1371/journal.pone.0007771
rs10813831,32516146,9,27.10.2009 00:00,Julien Pothlichet,Study of Human RIG-I Polymorphisms Identifies Two Variants with an Opposite Impact on the Antiviral Immune Response,10.1371/journal.pone.0007582
rs2000,171724457,1,04.11.2010 00:00,Barbara Heider,Two-Photon Imaging of Calcium in Virally Transfected Striate Cortical Neurons of Behaving Monkey,10.1371/journal.pone.0013829
rs2000,171724457,1,02.03.2010 00:00,Andriy Marusyk,Irradiation Selects for p53-Deficient Hematopoietic Progenitors,10.1371/journal.pbio.1000324
rs457414,10177884,3,13.10.2011 00:00,Lee E Moore,Von Hippel-Lindau (VHL) Inactivation in Sporadic Clear Cell Renal Cancer: Associations with Germline VHL Polymorphisms and Etiologic Risk Factors,10.1371/journal.pgen.1002312
rs10838524,45826753,11,09.09.2010 00:00,Louise K Sjöholm,CRY2 Is Associated with Rapid Cycling in Bipolar Disorder Patients,10.1371/journal.pone.0012632
rs10838524,45826753,11,24.02.2010 00:00,Catharina Lavebratt,CRY2 Is Associated with Depression,10.1371/journal.pone.0009407
rs2511989,57134901,11,19.04.2011 00:00,Isao Nakata,Association between the SERPING1 Gene and Age-Related Macular Degeneration and Polypoidal Choroidal Vasculopathy in Japanese,10.1371/journal.pone.0019108
rs174546,61326406,11,11.10.2010 00:00,Peter Rzehak,"Variants of the FADS1 FADS2 Gene Cluster, Blood Levels of Polyunsaturated Fatty Acids and Eczema in Children within the First 2 Years of Life",10.1371/journal.pone.0013261
rs174546,61326406,11,27.07.2011 00:00,Claudia Glaser,Influence of FADS Polymorphisms on Tracking of Serum Glycerophospholipid Fatty Acid Concentrations and Percentage Composition in Children,10.1371/journal.pone.0021933
rs174575,61358579,11,13.07.2010 00:00,Colin D Steer,FADS2 Polymorphisms Modify the Effect of Breastfeeding on Child IQ,10.1371/journal.pone.0011570
rs1535,61354548,11,13.07.2010 00:00,Colin D Steer,FADS2 Polymorphisms Modify the Effect of Breastfeeding on Child IQ,10.1371/journal.pone.0011570
rs40,11554809,7,10.08.2007 00:00,Megan T Sweeney,Global Dissemination of a Single Mutation Conferring White Pericarp in Rice,10.1371/journal.pgen.0030133
rs31,11560762,7,30.05.2007 00:00,Gul Shad Ali,Regulation of Plant Developmental Processes by a Novel Splicing Factor,10.1371/journal.pone.0000471
rs22,11563027,7,06.12.2010 00:00,Laura Ferreira,Identification of Brucella by MALDI-TOF Mass Spectrometry. Fast and Reliable Identification from Agar Plates and Blood Cultures,10.1371/journal.pone.0014235
rs22,11563027,7,31.05.2011 00:00,Laura Ferreira,MALDI-TOF Mass Spectrometry Is a Fast and Reliable Platform for Identification and Ecological Studies of Species from Family Rhizobiaceae,10.1371/journal.pone.0020223
rs19,11563681,7,14.09.2011 00:00,Sanne Skovgård Veidal,MMP Mediated Degradation of Type VI Collagen Is Highly Associated with Liver Fibrosis – Identification and Validation of a Novel Biochemical Marker Assay,10.1371/journal.pone.0024753
rs18,11564000,7,22.09.2011 00:00,Giada Sebastiani,"Accelerated CCl4-Induced Liver Fibrosis in Hjv-/- Mice, Associated with an Oxidative Burst and Precocious Profibrogenic Gene Expression",10.1371/journal.pone.0025138
rs24,11564744,7,27.06.2011 00:00,Eiko Kitamura,Regulation of Retinoschisin Secretion in Weri-Rb1 Cells by the F-Actin and Microtubule Cytoskeleton,10.1371/journal.pone.0020707
rs24,11564744,7,15.11.2010 00:00,Rowena F Stern,Environmental Barcoding Reveals Massive Dinoflagellate Diversity in Marine Environments,10.1371/journal.pone.0013991
rs25707,146818012,X,05.03.2010 00:00,Stephen C Collins,Array-Based FMR1 Sequencing and Deletion Analysis in Patients with a Fragile X Syndrome–Like Phenotype,10.1371/journal.pone.0009476
rs25714,146825838,X,05.03.2010 00:00,Stephen C Collins,Array-Based FMR1 Sequencing and Deletion Analysis in Patients with a Fragile X Syndrome–Like Phenotype,10.1371/journal.pone.0009476
rs3731257,21956221,9,08.04.2010 00:00,Michael S Cunnington,Chromosome 9p21 SNPs Associated with Multiple Disease Phenotypes Correlate with ANRIL Expression,10.1371/journal.pgen.1000899
rs11515,21958199,9,08.04.2010 00:00,Michael S Cunnington,Chromosome 9p21 SNPs Associated with Multiple Disease Phenotypes Correlate with ANRIL Expression,10.1371/journal.pgen.1000899
rs11515,21958199,9,26.10.2011 00:00,Janice A Royds,The CDKN2A G500 Allele Is More Frequent in GBM Patients with No Defined Telomere Maintenance Mechanism Tumors and Is Associated with Poorer Survival,10.1371/journal.pone.0026737
rs11515,21958199,9,03.04.2009 00:00,Yan Liu,INK4/ARF Transcript Expression Is Associated with Chromosome 9p21 Variants Linked to Atherosclerosis,10.1371/journal.pone.0005027
rs7044859,22008781,9,30.11.2010 00:00,Hsiu-Fen Lin,Sex Differential Genetic Effect of Chromosome 9p21 on Subclinical Atherosclerosis,10.1371/journal.pone.0015124
rs496892,22014351,9,13.02.2009 00:00,Arne S Schaefer,Identification of a Shared Genetic Susceptibility Locus for Coronary Heart Disease and Periodontitis,10.1371/journal.pgen.1000378
rs7044859,22008781,9,13.02.2009 00:00,Arne S Schaefer,Identification of a Shared Genetic Susceptibility Locus for Coronary Heart Disease and Periodontitis,10.1371/journal.pgen.1000378
rs10116277,22071397,9,02.11.2009 00:00,Lasse Folkersen,Relationship between CAD Risk Genotype in the Chromosome 9p21 Locus and Gene Expression. Identification of Eight New ANRIL Splice Variants,10.1371/journal.pone.0007677
rs10757274,22086055,9,11.10.2011 00:00,Ron Do,The Effect of Chromosome 9p21 Variants on Cardiovascular Disease May Be Modified by Dietary Intake: Evidence from a Case/Control and a Prospective Study,10.1371/journal.pmed.1001106
rs10757278,22114477,9,02.12.2010 00:00,Christin E Burd,Expression of Linear and Novel Circular Forms of an INK4/ARF-Associated Non-Coding RNA Correlates with Atherosclerosis Risk,10.1371/journal.pgen.1001233
rs2236418,26545502,10,30.08.2005 00:00,Michael M Swarbrick,Lack of Support for the Association between GAD2 Polymorphisms and Severe Human Obesity,10.1371/journal.pbio.0030315
rs179008,12813580,X,13.10.2011 00:00,Roman A Siddiqui,Association of TLR7 Variants with AIDS-Like Disease and AIDS Vaccine Efficacy in Rhesus Macaques,10.1371/journal.pone.0025474
rs179008,12813580,X,13.10.2011 00:00,Chiou-Huey Wang,TLR7 and TLR8 Gene Variations and Susceptibility to Hepatitis C Virus Infection,10.1371/journal.pone.0026235
rs3788935,12832580,X,10.10.2008 00:00,Sonia Davila,"Genetic Association and Expression Studies Indicate a Role of
                        Toll-Like Receptor 8 in Pulmonary Tuberculosis",10.1371/journal.pgen.1000218
rs3764880,12834747,X,10.10.2008 00:00,Sonia Davila,"Genetic Association and Expression Studies Indicate a Role of
                        Toll-Like Receptor 8 in Pulmonary Tuberculosis",10.1371/journal.pgen.1000218
rs3764880,12834747,X,22.12.2009 00:00,Olivier Neyrolles,Sexual Inequality in Tuberculosis,10.1371/journal.pmed.1000199
